regulator_symbol	regulator_id	target_symbol	2target_id	database	evidence	confidence
EGR1	1958	KCNH4	223415	tred	Experimental	High
EGR1	1958	KCNH8	2131096	tred	Experimental	High
EGR1	1958	LHB	23972	tred	Experimental	High
EGR1	1958	LTB	24050	tred	Experimental	High
EGR1	1958	MMP14	24323	tred	Experimental	High
EGR1	1958	MYB	24602	tred	Experimental	High
EGR1	1958	NUDT6	211162	tred	Experimental	High
EGR1	1958	PDGFC	256034	tred	Experimental	High
EGR1	1958	PECAM1	25175	tred	Experimental	High
EGR1	1958	PLAU	25328	tred	Experimental	High
EGR1	1958	PPARG	25468	tred	Experimental	High
EGR1	1958	PTEN	25728	tred	Experimental	High
EGR1	1958	PTGES	29536	tred	Experimental	High
EGR1	1958	RB1	25925	tred	Experimental	High
EGR1	1958	RELA	25970	tred	Experimental	High
EGR1	1958	RET	25979	tred	Experimental	High
EGR1	1958	SERPINE1	25054	tred	Experimental	High
EGR1	1958	SLC1A4	26509	tred	Experimental	High
EGR1	1958	SLC5A5	26528	tred	Experimental	High
EGR1	1958	SOD1	26647	tred	Experimental	High
EGR1	1958	SYN2	26854	tred	Experimental	High
EGR1	1958	TFPI2	27980	tred	Experimental	High
EGR1	1958	TGFBR2	27048	tred	Experimental	High
EGR1	1958	THBS1	27057	tred	Experimental	High
EGR1	1958	THPO	27066	tred	Experimental	High
EGR1	1958	TIMP1	27076	tred	Experimental	High
EGR1	1958	TIMP2	27077	tred	Experimental	High
EGR1	1958	TIMP3	27078	tred	Experimental	High
EGR1	1958	TNF	27124	tred	Experimental	High
EGR1	1958	TP53	27157	tred	Experimental	High
EGR1	1958	TPO	27173	tred	Experimental	High
EGR1	1958	VAMP2	26844	tred	Experimental	High
EGR1	1958	VEGFA	27422	tred	Experimental	High
EGR1	1958	VEGFB	27423	tred	Experimental	High
EGR1	1958	WT1	27490	tred	Experimental	High
EGR1	1958	ZFP90	2146198	tred	Experimental	High
EGR1	1958	SPINT1	26692	ucsc,ensembl,tred	Experimental	High
EGR1	1958	hsa-miR-106a	2MIMAT0000103	transmir	Experimental	High
EGR1	1958	hsa-miR-10a	2MIMAT0000253	transmir	Experimental	High
EGR1	1958	hsa-miR-124	2MIMAT0000422	transmir	Experimental	High
EGR1	1958	hsa-miR-125a	2MIMAT0000443	transmir	Experimental	High
EGR1	1958	hsa-miR-130b	2MIMAT0000691	transmir	Experimental	High
EGR1	1958	hsa-miR-132	2MIMAT0000426	transmir	Experimental	High
EGR1	1958	hsa-miR-146b	2MIMAT0002809	transmir	Experimental	High
EGR1	1958	hsa-miR-148a	2MIMAT0000243	transmir	Experimental	High
EGR1	1958	hsa-miR-149	2MIMAT0000450	transmir	Experimental	High
EGR1	1958	hsa-miR-183	2MIMAT0000261	transmir	Experimental	High
EGR1	1958	hsa-miR-185	2MIMAT0000455	transmir	Experimental	High
EGR1	1958	hsa-miR-191	2MIMAT0000440	transmir	Experimental	High
EGR1	1958	hsa-miR-200b	2MIMAT0000318	transmir	Experimental	High
EGR1	1958	hsa-miR-212	2MIMAT0000269	transmir	Experimental	High
EGR1	1958	hsa-miR-219	2MIMAT0000276	transmir	Experimental	High
EGR1	1958	hsa-miR-23a	2MIMAT0000078	transmir	Experimental	High
EGR1	1958	hsa-miR-24	2MIMAT0000080	transmir	Experimental	High
EGR1	1958	hsa-miR-27a	2MIMAT0000084	transmir	Experimental	High
EGR1	1958	hsa-miR-30a	2MIMAT0000087	transmir	Experimental	High
EGR1	1958	hsa-miR-30c	2MIMAT0000244	transmir	Experimental	High
EGR1	1958	hsa-miR-30e	2MIMAT0000692	transmir	Experimental	High
EGR1	1958	hsa-miR-32	2MIMAT0000090	transmir	Experimental	High
EGR1	1958	hsa-miR-335	2MIMAT0000765	transmir	Experimental	High
EGR1	1958	hsa-miR-425	2MIMAT0003393	transmir	Experimental	High
EGR1	1958	hsa-miR-455	2MIMAT0003150	transmir	Experimental	High
EGR1	1958	hsa-miR-596	2MIMAT0003264	transmir	Experimental	High
EGR1	1958	hsa-miR-642a	2MIMAT0003312	transmir	Experimental	High
EGR1	1958	hsa-miR-92b	2MIMAT0003218	transmir	Experimental	High
EGR1	1958	hsa-miR-96	2MIMAT0000095	transmir	Experimental	High
EGR1	1958	hsa-miR-99b	2MIMAT0000689	transmir	Experimental	High
EGR1	1958	hsa-miR-301b	2MIMAT0004958	ensembl,transmir	Experimental	High
EGR1	1958	TP73	27161	ensembl,tred	Experimental	High
EGR2	1959	BSG	2682	tred	Experimental	High
EGR2	1959	DDX20	211218	tred	Experimental	High
EGR2	1959	ABCB1	25243	tred	Experimental	High
EGR2	1959	TP73	27161	tred	Experimental	High
EGR2	1959	HOXB2	23212	tred	Experimental	High
EGR2	1959	SPINT1	26692	ucsc,tred	Experimental	High
EGR2	1959	FAS	2355	tred	Experimental	High
EGR2	1959	HOXA2	23199	tred	Experimental	High
EGR2	1959	FASN	22194	tred	Experimental	High
EGR3	1960	hsa-miR-195	2MIMAT0000461	transmir	Experimental	High
EGR3	1960	TP73	27161	tred	Experimental	High
EGR3	1960	CD69	2969	tred	Experimental	High
EGR3	1960	SPINT1	26692	ucsc,tred	Experimental	High
EGR4	1961	TNF	27124	tred	Experimental	High
EGR4	1961	IL2	23558	tred	Experimental	High
EIF2AK2	5610	IRF1	23659	kegg	Experimental	High
EIF2AK2	5610	MAPK11	25600	kegg	Experimental	High
EIF2AK2	5610	MAPK12	26300	kegg	Experimental	High
EIF2AK2	5610	EIF2S1	21965	hprd,kegg	Experimental	High
EIF2AK2	5610	MAPK13	25603	kegg	Experimental	High
EIF2AK2	5610	NFKBIA	24792	hprd,kegg	Experimental	High
EIF2AK2	5610	NFE2L2	24780	kegg	Experimental	High
EIF2AK2	5610	MAPK14	21432	kegg	Experimental	High
ELK1	2002	SRF	26722	tred	Experimental	High
ELK1	2002	SLC6A4	26532	tred	Experimental	High
ELK1	2002	PSEN1	25663	tred	Experimental	High
ELK1	2002	PRL	25617	tred	Experimental	High
ELK1	2002	PRKCI	25584	tred	Experimental	High
ELK1	2002	SIN3A	225942	ucsc,tred	Experimental	High
ELK1	2002	EGR1	21958	tred,kegg	Experimental	High
ELK1	2002	DYX1C1	2161582	tred	Experimental	High
ELK1	2002	FUT4	22526	tred	Experimental	High
ELK1	2002	KCNMA1	23778	tred	Experimental	High
ELK1	2002	KCNMB1	23779	tred	Experimental	High
ELK1	2002	MAPK1	25594	tred	Experimental	High
ELK1	2002	MAPK3	25595	tred	Experimental	High
ELK1	2002	MCL1	24170	tred	Experimental	High
ELK1	2002	PDGFB	25155	tred	Experimental	High
ELK1	2002	PLAT	25327	tred	Experimental	High
ELK1	2002	SRF	26722	hprd,kegg	Experimental	High
ELK1	2002	MAPK9	25601	hprd,kegg	Experimental	High
ELK1	2002	MAPK8	25599	hprd,kegg	Experimental	High
ELK1	2002	MAPK3	25595	hprd,kegg	Experimental	High
ELK1	2002	MAPK14	21432	hprd,kegg	Experimental	High
ELK1	2002	MAPK13	25603	kegg	Experimental	High
ELK1	2002	MAPK12	26300	kegg	Experimental	High
ELK1	2002	MAPK11	25600	hprd,kegg	Experimental	High
ELK1	2002	MAPK10	25602	kegg	Experimental	High
ELK1	2002	MAPK1	25594	hprd,kegg	Experimental	High
ELK1	2002	XIAP	2331	kegg	Experimental	High
ELK1	2002	VAV1	27409	tred	Experimental	High
ELK1	2002	TWF2	211344	tred	Experimental	High
ELK1	2002	TNF	27124	tred	Experimental	High
ELK1	2002	ACTG2	272	tred	Experimental	High
ELK1	2002	BIRC2	2329	kegg	Experimental	High
ELK1	2002	BIRC3	2330	kegg	Experimental	High
ELK1	2002	CA9	2768	tred	Experimental	High
ELK1	2002	CCND1	2595	kegg	Experimental	High
ELK1	2002	CCND2	2894	kegg	Experimental	High
ELK1	2002	CCND3	2896	kegg	Experimental	High
ELK1	2002	CCT8	210694	tred	Experimental	High
ELK1	2002	ERBB2	22064	tred	Experimental	High
ELK1	2002	FOS	22353	ucsc,tred,kegg	Experimental	High
ELK1	2002	ACTA1	258	tred	Experimental	High
ELK1	2002	ACTA2	259	tred	Experimental	High
ELK1	2002	ACTG1	271	tred	Experimental	High
ELK3	2004	FOS	22353	tred	Experimental	High
ELK4	2005	MAPK1	25594	kegg	Experimental	High
ELK4	2005	MAPK11	25600	hprd,kegg	Experimental	High
ELK4	2005	MAPK12	26300	kegg	Experimental	High
ELK4	2005	MAPK13	25603	kegg	Experimental	High
ELK4	2005	SRF	26722	hprd,kegg	Experimental	High
ELK4	2005	MAPK14	21432	kegg	Experimental	High
ELK4	2005	FOS	22353	tred,kegg	Experimental	High
ELK4	2005	MAPK3	25595	kegg	Experimental	High
EP300	2033	CAMK4	2814	kegg	Experimental	High
EP300	2033	hsa-miR-141	2MIMAT0000432	transmir	Experimental	High
EP300	2033	hsa-miR-200c	2MIMAT0000617	transmir	Experimental	High
EP300	2033	TP53	27157	hprd,kegg	Experimental	High
EP300	2033	TCF7L2	26934	hprd,kegg	Experimental	High
EP300	2033	TCF7L1	283439	kegg	Experimental	High
EP300	2033	TCF7	26932	kegg	Experimental	High
EP300	2033	STAT6	26778	hprd,kegg	Experimental	High
EP300	2033	STAT5B	26777	hprd,kegg	Experimental	High
EP300	2033	STAT5A	26776	hprd,kegg	Experimental	High
EP300	2033	STAT4	26775	kegg	Experimental	High
EP300	2033	STAT3	26774	hprd,kegg	Experimental	High
EP300	2033	STAT2	26773	kegg	Experimental	High
EP300	2033	STAT1	26772	hprd,kegg	Experimental	High
EP300	2033	SMAD4	24089	hprd,kegg	Experimental	High
EP300	2033	SMAD3	24088	hprd,kegg	Experimental	High
EP300	2033	SMAD2	24087	hprd,kegg	Experimental	High
EP300	2033	RBPJL	211317	kegg	Experimental	High
EP300	2033	RBPJ	23516	kegg	Experimental	High
EP300	2033	PRKX	25613	kegg	Experimental	High
EP300	2033	PRKACG	25568	kegg	Experimental	High
EP300	2033	PRKACB	25567	kegg	Experimental	High
EP300	2033	PRKACA	25566	kegg	Experimental	High
EP300	2033	LEF1	251176	hprd,kegg	Experimental	High
EP300	2033	HIF1A	23091	hprd,kegg	Experimental	High
EP300	2033	EPAS1	22034	hprd,kegg	Experimental	High
EP300	2033	CTNNB1	21499	hprd,kegg	Experimental	High
EP300	2033	CREB5	29586	kegg	Experimental	High
EP300	2033	CREB3L4	2148327	kegg	Experimental	High
EP300	2033	CREB3L3	284699	kegg	Experimental	High
EP300	2033	CREB3L2	264764	kegg	Experimental	High
EP300	2033	CREB3L1	290993	kegg	Experimental	High
EP300	2033	CREB3	210488	kegg	Experimental	High
EP300	2033	CREB1	21385	kegg	Experimental	High
EP300	2033	ATF4	2468	kegg	Experimental	High
EP300	2033	CDKN2B	21030	kegg	Experimental	High
EP300	2033	MITF	24286	kegg	Experimental	High
EPAS1	2034	ARNT2	29915	kegg	Experimental	High
EPAS1	2034	CREBBP	21387	kegg	Experimental	High
EPAS1	2034	CUL2	28453	kegg	Experimental	High
EPAS1	2034	EGLN1	254583	hprd,kegg	Experimental	High
EPAS1	2034	EGLN2	2112398	hprd,kegg	Experimental	High
EPAS1	2034	VEGFA	27422	tred,kegg	Experimental	High
EPAS1	2034	EGLN3	2112399	hprd,kegg	Experimental	High
EPAS1	2034	EP300	22033	hprd,kegg	Experimental	High
EPAS1	2034	RBX1	29978	kegg	Experimental	High
EPAS1	2034	TCEB1	26921	kegg	Experimental	High
EPAS1	2034	TCEB2	26923	kegg	Experimental	High
EPAS1	2034	VHL	27428	hprd,kegg	Experimental	High
EPAS1	2034	CA9	2768	tred	Experimental	High
EPAS1	2034	FIGF	22277	kegg	Experimental	High
EPAS1	2034	FLT1	22321	tred	Experimental	High
EPAS1	2034	IKBKG	28517	tred	Experimental	High
EPAS1	2034	KDR	23791	tred	Experimental	High
EPAS1	2034	NOS3	24846	tred	Experimental	High
EPAS1	2034	PDGFB	25155	kegg	Experimental	High
EPAS1	2034	PGF	25228	kegg	Experimental	High
EPAS1	2034	SERPINE1	25054	tred	Experimental	High
EPAS1	2034	SLC2A1	26513	kegg	Experimental	High
EPAS1	2034	TEK	27010	tred	Experimental	High
EPAS1	2034	TGFA	27039	kegg	Experimental	High
EPAS1	2034	TGFB1	27040	kegg	Experimental	High
EPAS1	2034	TGFB2	27042	kegg	Experimental	High
EPAS1	2034	TGFB3	27043	kegg	Experimental	High
EPAS1	2034	VEGFB	27423	kegg	Experimental	High
EPAS1	2034	VEGFC	27424	kegg	Experimental	High
EPAS1	2034	ARNT	2405	hprd,kegg	Experimental	High
ERG	2078	ESR1	22099	tred	Experimental	High
ERG	2078	FLT1	22321	tred	Experimental	High
ERG	2078	HMOX1	23162	tred	Experimental	High
ERG	2078	ICAM2	23384	tred	Experimental	High
ERG	2078	JUN	23725	tred	Experimental	High
ERG	2078	MMP2	24313	tred	Experimental	High
ERG	2078	MMP3	24314	tred	Experimental	High
ERG	2078	TNNC1	27134	tred	Experimental	High
ERG	2078	TNC	23371	tred	Experimental	High
ERG	2078	TGFBR2	27048	tred	Experimental	High
ERG	2078	SETDB1	29869	tred	Experimental	High
ERG	2078	POU4F1	25457	tred	Experimental	High
ERG	2078	ANPEP	2290	tred	Experimental	High
ERG	2078	CD19	2930	tred	Experimental	High
ERG	2078	CDH5	21003	tred	Experimental	High
ERG	2078	COL11A2	21302	tred	Experimental	High
ERG	2078	VWF	27450	tred	Experimental	High
ERG	2078	VIM	27431	tred	Experimental	High
ERG	2078	MMP9	24318	tred	Experimental	High
ERG	2078	NOS3	24846	tred	Experimental	High
ESPL1	9700	STAG1	210274	kegg	Experimental	High
ESPL1	9700	STAG2	210735	kegg	Experimental	High
ESPL1	9700	SMC1B	227127	kegg	Experimental	High
ESPL1	9700	SMC3	29126	kegg	Experimental	High
ESPL1	9700	PTTG1	29232	kegg	Experimental	High
ESPL1	9700	PTTG2	210744	kegg	Experimental	High
ESPL1	9700	RAD21	25885	kegg	Experimental	High
ESPL1	9700	REC8	29985	kegg	Experimental	High
ESPL1	9700	SMC1A	28243	kegg	Experimental	High
ESR1	2099	DFFB	21677	tred	Experimental	High
ESR1	2099	GADD45G	210912	ucsc,tred	Experimental	High
ESR1	2099	SOCS2	28835	ucsc,tred	Experimental	High
ESR1	2099	TFAP2C	27022	ucsc,tred	Experimental	High
ESR1	2099	hsa-miR-92a	2MIMAT0000092	transmir	Experimental	High
ESR1	2099	hsa-miR-363	2MIMAT0000707	transmir	Experimental	High
ESR1	2099	hsa-miR-222	2MIMAT0000279	transmir	Experimental	High
ESR1	2099	hsa-miR-221	2MIMAT0000278	transmir	Experimental	High
ESR1	2099	hsa-miR-21	2MIMAT0000076	transmir	Experimental	High
ESR1	2099	hsa-miR-20b	2MIMAT0001413	transmir	Experimental	High
ESR1	2099	hsa-miR-20a	2MIMAT0000075	transmir	Experimental	High
ESR1	2099	hsa-miR-19b	2MIMAT0000074	transmir	Experimental	High
ESR1	2099	hsa-miR-19a	2MIMAT0000073	transmir	Experimental	High
ESR1	2099	hsa-miR-18b	2MIMAT0001412	transmir	Experimental	High
ESR1	2099	hsa-miR-18a	2MIMAT0000072	transmir	Experimental	High
ESR1	2099	hsa-miR-17	2MIMAT0000070	transmir	Experimental	High
ESR1	2099	hsa-miR-106a	2MIMAT0000103	transmir	Experimental	High
ESR1	2099	ZNF398	257541	tred	Experimental	High
ESR1	2099	WNT7A	27476	tred	Experimental	High
ESR1	2099	WISP2	28839	tred	Experimental	High
ESR1	2099	UBE3A	27337	tred	Experimental	High
ESR1	2099	UBE2L3	27332	tred	Experimental	High
ESR1	2099	TSC22D3	21831	tred	Experimental	High
ESR1	2099	TNFRSF11B	24982	tred	Experimental	High
ESR1	2099	TIMP4	27079	tred	Experimental	High
ESR1	2099	TGFA	27039	tred	Experimental	High
ESR1	2099	TFF1	27031	tred	Experimental	High
ESR1	2099	TERT	27015	tred	Experimental	High
ESR1	2099	TAC3	26866	tred	Experimental	High
ESR1	2099	STAT5A	26776	tred	Experimental	High
ESR1	2099	SRC	26714	tred	Experimental	High
ESR1	2099	SP3	26670	tred	Experimental	High
ESR1	2099	SP1	26667	tred	Experimental	High
ESR1	2099	SOCS3	29021	tred	Experimental	High
ESR1	2099	SMARCA2	26595	tred	Experimental	High
ESR1	2099	SMARCA1	26594	tred	Experimental	High
ESR1	2099	SMAD4	24089	tred	Experimental	High
ESR1	2099	SHC1	26464	tred	Experimental	High
ESR1	2099	SERPINE1	25054	tred	Experimental	High
ESR1	2099	SERPINB9	25272	tred	Experimental	High
ESR1	2099	SERPINB5	25268	tred	Experimental	High
ESR1	2099	SELE	26401	tred	Experimental	High
ESR1	2099	RUNX2	2860	tred	Experimental	High
ESR1	2099	REXO4	257109	tred	Experimental	High
ESR1	2099	REN	25972	tred	Experimental	High
ESR1	2099	RARA	25914	tred	Experimental	High
ESR1	2099	PTPRG	25793	tred	Experimental	High
ESR1	2099	PTMA	25757	tred	Experimental	High
ESR1	2099	PSG1	25669	tred	Experimental	High
ESR1	2099	PPARG	25468	tred	Experimental	High
ESR1	2099	POU1F1	25449	tred	Experimental	High
ESR1	2099	PNRC1	210957	tred	Experimental	High
ESR1	2099	PIK3CA	25290	tred	Experimental	High
ESR1	2099	PGR	25241	tred	Experimental	High
ESR1	2099	PELP1	227043	tred	Experimental	High
ESR1	2099	OXT	25020	tred	Experimental	High
ESR1	2099	NT5E	24907	tred	Experimental	High
ESR1	2099	NR3C2	24306	tred	Experimental	High
ESR1	2099	NR0B2	28431	tred	Experimental	High
ESR1	2099	NOS3	24846	tred	Experimental	High
ESR1	2099	NOS2	24843	tred	Experimental	High
ESR1	2099	NOL3	28996	tred	Experimental	High
ESR1	2099	NCOR1	29611	tred	Experimental	High
ESR1	2099	NCOA3	28202	tred	Experimental	High
ESR1	2099	NCOA2	210499	tred	Experimental	High
ESR1	2099	NCOA1	28648	tred	Experimental	High
ESR1	2099	MYC	24609	tred	Experimental	High
ESR1	2099	MYB	24602	tred	Experimental	High
ESR1	2099	MMP26	256547	tred	Experimental	High
ESR1	2099	MEP1B	24225	tred	Experimental	High
ESR1	2099	MDM2	24193	tred	Experimental	High
ESR1	2099	MACROD1	228992	tred	Experimental	High
ESR1	2099	LTF	24057	tred	Experimental	High
ESR1	2099	KRT19	23880	tred	Experimental	High
ESR1	2099	KAT2B	28850	tred	Experimental	High
ESR1	2099	JUNB	23726	tred	Experimental	High
ESR1	2099	JUN	23725	tred	Experimental	High
ESR1	2099	ITGB1	23688	tred	Experimental	High
ESR1	2099	ITGA2	23673	tred	Experimental	High
ESR1	2099	IL8	23576	tred	Experimental	High
ESR1	2099	IGF1	23479	tred	Experimental	High
ESR1	2099	IFNAR1	23454	tred	Experimental	High
ESR1	2099	HSPB1	23315	tred	Experimental	High
ESR1	2099	HOXA10	23206	tred	Experimental	High
ESR1	2099	GRIN2D	22906	tred	Experimental	High
ESR1	2099	GNRH1	22796	tred	Experimental	High
ESR1	2099	GADD45B	24616	tred	Experimental	High
ESR1	2099	GADD45A	21647	tred	Experimental	High
ESR1	2099	FOXO1	22308	tred	Experimental	High
ESR1	2099	FOS	22353	tred	Experimental	High
ESR1	2099	FBLN1	22192	tred	Experimental	High
ESR1	2099	F12	22161	tred	Experimental	High
ESR1	2099	ESRRA	22101	tred	Experimental	High
ESR1	2099	ERG	22078	tred	Experimental	High
ESR1	2099	EGFR	21956	tred	Experimental	High
ESR1	2099	EGF	21950	tred	Experimental	High
ESR1	2099	EBAG9	29166	tred	Experimental	High
ESR1	2099	E2F1	21869	tred	Experimental	High
ESR1	2099	CYR61	23491	tred	Experimental	High
ESR1	2099	CYP27B1	21594	tred	Experimental	High
ESR1	2099	CYP1B1	21545	tred	Experimental	High
ESR1	2099	CYP1A1	21543	tred	Experimental	High
ESR1	2099	CYP19A1	21588	tred	Experimental	High
ESR1	2099	CXCL12	26387	tred	Experimental	High
ESR1	2099	CRYZ	21429	tred	Experimental	High
ESR1	2099	CRHBP	21393	tred	Experimental	High
ESR1	2099	CGA	21081	tred	Experimental	High
ESR1	2099	CDKN1A	21026	tred	Experimental	High
ESR1	2099	CDH1	2999	tred	Experimental	High
ESR1	2099	CCND1	2595	tred	Experimental	High
ESR1	2099	CAV2	2858	tred	Experimental	High
ESR1	2099	CAV1	2857	tred	Experimental	High
ESR1	2099	CAD	2790	tred	Experimental	High
ESR1	2099	C3	2718	tred	Experimental	High
ESR1	2099	BTF3P11	2690	tred	Experimental	High
ESR1	2099	BMP6	2654	tred	Experimental	High
ESR1	2099	B4GALNT2	2124872	tred	Experimental	High
ESR1	2099	AVP	2551	tred	Experimental	High
ESR1	2099	APOE	2348	tred	Experimental	High
ESR1	2099	APOA1	2335	tred	Experimental	High
ESR1	2099	ANGPTL4	251129	tred	Experimental	High
ESR1	2099	AKT2	2208	tred	Experimental	High
ESR1	2099	AKT1	2207	tred	Experimental	High
ESR2	2100	STAT5A	26776	tred	Experimental	High
ESR2	2100	SMARCA2	26595	tred	Experimental	High
ESR2	2100	TERT	27015	tred	Experimental	High
ESR2	2100	hsa-miR-30a	2MIMAT0000087	transmir	Experimental	High
ESR2	2100	hsa-miR-27b	2MIMAT0000419	transmir	Experimental	High
ESR2	2100	hsa-miR-24	2MIMAT0000080	transmir	Experimental	High
ESR2	2100	hsa-miR-23b	2MIMAT0000418	transmir	Experimental	High
ESR2	2100	ANGPTL4	251129	tred	Experimental	High
ESR2	2100	C3	2718	tred	Experimental	High
ESR2	2100	CD68	2968	tred	Experimental	High
ESR2	2100	CREBBP	21387	tred	Experimental	High
ESR2	2100	CRHBP	21393	tred	Experimental	High
ESR2	2100	CRYZ	21429	tred	Experimental	High
ESR2	2100	CYP27B1	21594	tred	Experimental	High
ESR2	2100	EBAG9	29166	tred	Experimental	High
ESR2	2100	EGFR	21956	tred	Experimental	High
ESR2	2100	FOS	22353	tred	Experimental	High
ESR2	2100	GRIN2D	22906	tred	Experimental	High
ESR2	2100	JUN	23725	tred	Experimental	High
ESR2	2100	MAD2L1	24085	tred	Experimental	High
ESR2	2100	MKNK2	22872	tred	Experimental	High
ESR2	2100	NCOA3	28202	tred	Experimental	High
ESR2	2100	NOS3	24846	tred	Experimental	High
ESR2	2100	OXT	25020	tred	Experimental	High
ESR2	2100	PGR	25241	tred	Experimental	High
ESR2	2100	PNRC1	210957	tred	Experimental	High
ESR2	2100	POU1F1	25449	tred	Experimental	High
ESR2	2100	PPARG	25468	tred	Experimental	High
ESR2	2100	PTPRC	25788	tred	Experimental	High
ESR2	2100	RARA	25914	tred	Experimental	High
ESR2	2100	REXO4	257109	tred	Experimental	High
ESR2	2100	SELE	26401	tred	Experimental	High
ESR2	2100	SERPINE1	25054	tred	Experimental	High
ESR2	2100	SMARCA1	26594	tred	Experimental	High
ESRRG	2104	hsa-miR-433	2MIMAT0001627	transmir	Experimental	High
ESRRG	2104	hsa-miR-127	2MIMAT0000446	transmir	Experimental	High
ETS1	2113	WAS	27454	tred	Experimental	High
ETS1	2113	PDGFRB	25159	tred	Experimental	High
ETS1	2113	PCSK6	25046	tred	Experimental	High
ETS1	2113	PARP1	2142	tred	Experimental	High
ETS1	2113	OAS2	24939	tred	Experimental	High
ETS1	2113	LYZ	24069	tred	Experimental	High
ETS1	2113	LTF	24057	tred	Experimental	High
ETS1	2113	LTC4S	24056	tred	Experimental	High
ETS1	2113	LTB	24050	tred	Experimental	High
ETS1	2113	LIF	23976	tred	Experimental	High
ETS1	2113	LCP1	23936	tred	Experimental	High
ETS1	2113	LCK	23932	tred	Experimental	High
ETS1	2113	KRT18	23875	tred	Experimental	High
ETS1	2113	KIT	23815	tred	Experimental	High
ETS1	2113	KDR	23791	tred	Experimental	High
ETS1	2113	KCNMB1	23779	tred	Experimental	High
ETS1	2113	JAK3	23718	tred	Experimental	High
ETS1	2113	JAG2	23714	tred	Experimental	High
ETS1	2113	ITGB3	23690	tred	Experimental	High
ETS1	2113	ITGAX	23687	tred	Experimental	High
ETS1	2113	ITGA5	23678	tred	Experimental	High
ETS1	2113	ITGA4	23676	tred	Experimental	High
ETS1	2113	ITGA2B	23674	tred	Experimental	High
ETS1	2113	IL8	23576	kegg	Experimental	High
ETS1	2113	IL5	23567	tred	Experimental	High
ETS1	2113	IL3	23562	tred	Experimental	High
ETS1	2113	IL2RB	23560	tred	Experimental	High
ETS1	2113	IL2	23558	tred	Experimental	High
ETS1	2113	IL13RA2	23598	tred	Experimental	High
ETS1	2113	IL12B	23593	tred	Experimental	High
ETS1	2113	IL10	23586	tred	Experimental	High
ETS1	2113	IGHG3	23502	tred	Experimental	High
ETS1	2113	IFNG	23458	tred	Experimental	High
ETS1	2113	IER5	251278	tred	Experimental	High
ETS1	2113	ICAM4	23386	tred	Experimental	High
ETS1	2113	HPSE	210855	tred	Experimental	High
ETS1	2113	HPGD	23248	tred	Experimental	High
ETS1	2113	HMOX1	23162	tred	Experimental	High
ETS1	2113	GZMB	23002	tred	Experimental	High
ETS1	2113	GRPR	22925	tred	Experimental	High
ETS1	2113	GP9	22815	tred	Experimental	High
ETS1	2113	GP6	251206	tred	Experimental	High
ETS1	2113	GATA1	22623	tred	Experimental	High
ETS1	2113	GABPA	22551	tred	Experimental	High
ETS1	2113	FOXD1	22297	tred	Experimental	High
ETS1	2113	FOSL1	28061	tred	Experimental	High
ETS1	2113	FOS	22353	tred	Experimental	High
ETS1	2113	FLT1	22321	tred	Experimental	High
ETS1	2113	FIGF	22277	kegg	Experimental	High
ETS1	2113	FGL2	210875	tred	Experimental	High
ETS1	2113	FGFBP1	29982	tred	Experimental	High
ETS1	2113	FCAR	22204	tred	Experimental	High
ETS1	2113	F13A1	22162	tred	Experimental	High
ETS1	2113	ETV4	22118	tred	Experimental	High
